src_id,zh,vi
592,这是一项双胞胎研究。,Đây là một nghiên cứu về cặp song sinh.
593,这些研究人员研究了患有 ME/CFS 的异卵双胞胎，并观察了他们逆转慢波的能力。,Các nhà nghiên cứu này đã nghiên cứu những cặp song sinh không đồng thuận về ME/CFS và xem xét khả năng của họ trong việc đảo ngược sóng chậm.
594,或者是在晚上睡前，晚上睡觉时经历的睡眠压力。,"hoặc áp lực ngủ được trải nghiệm trước khi ngủ vào ban đêm, vào buổi tối."
594,健康的双胞胎能够做我们期望的事情来减少这种慢波活动，,"Người sinh đôi khỏe mạnh có thể làm những gì chúng ta mong đợi để giảm hoạt động sóng chậm này,"
595,这种三角波功率在夜间持续，这样它们就可以释放所有睡眠压力，如果你愿意的话，用于慢波睡眠。,"Công suất Delta này kéo dài suốt đêm, để chúng có thể xả hết áp lực giấc ngủ, nếu bạn muốn, cho giấc ngủ sóng chậm."
596,但是患有慢性疲劳的双胞胎却无法做到。,Nhưng người sinh đôi bị mệt mỏi mãn tính lại không thể làm được điều đó.
596,他们一开始的累积压力水平较低。,Họ bắt đầu với mức độ áp lực tích lũy thấp hơn.
597,这表明睡眠稳态功能存在真正的问题。,Điều này ngụ ý một vấn đề thực sự với chức năng cân bằng nội môi của giấc ngủ.
598,这只是为了提醒你，睡眠压力随着清醒时间而累积，然后是这条曲线，我之前没有提到过。,"Đây chỉ là để nhắc nhở bạn, áp lực giấc ngủ tăng lên theo thời gian tỉnh táo, và sau đó là đường cong này mà tôi chưa nói đến trước đây."
599,它确实模拟了我们在这里看到的情况，即睡眠压力在夜间下降，所以有些地方不对劲,"Thực sự nó đang mô hình hóa những gì chúng ta thấy ở đây, sự giảm áp lực giấc ngủ trong suốt đêm, và vì vậy có điều gì đó không ổn với"
601,从很多方面来说，它非常有促进作用，而且我们现在有机会学到很多东西。,"Nó rất thúc đẩy từ nhiều khía cạnh, và hiện tại chúng ta có cơ hội học hỏi rất nhiều."
602,这是诊所的一些数据，这里有三个被研究的患者，他们患有严重的嗜睡症。,"Đây chỉ là một số dữ liệu từ phòng khám, và đây là ba người được nghiên cứu, những người bị chứng ngủ quá nhiều nghiêm trọng."
604,入睡需要一段时间。,Nó mất một thời gian để ngủ thiếp đi.
605,如果你看这里的数据第三行，你会看到很多为了入睡而反复尝试的过程，然后你就会看到最终的深度睡眠。,"Nếu bạn nhìn vào hàng thứ ba của dữ liệu ở đây, bạn sẽ thấy rất nhiều lần cố gắng đi ngủ, và sau đó bạn sẽ thấy giấc ngủ được củng cố cuối cùng."
606,那么，这就不符合多次睡眠潜伏期测试。,"Vậy thì, điều này không đáp ứng được nhiều thử nghiệm độ trễ giấc ngủ."
606,接下来我们将检查全天睡眠压力发生的情况。,"Tiếp theo, chúng ta sẽ kiểm tra xem điều gì đang xảy ra với áp lực giấc ngủ trong suốt cả ngày."
607,在这里，您可以再次看到很多睡眠片段化，,"Ở đây, bạn lại thấy rất nhiều sự phân mảnh giấc ngủ,"
608,然后，在小睡中，你实际上可以在两次小睡中看到快速眼动睡眠的开始，你也可以在这里看到它。,"và sau đó trong giấc ngủ ngắn, bạn thực sự thấy REM bắt đầu trong hai giấc ngủ ngắn, bạn cũng có thể thấy nó ở đây."
608,在上面，他的直方图面板，,"Ở phía trên, bảng biểu đồ của anh ấy,"
609,你再次看到，很多睡眠碎片化，而实际上的入睡时间只出现在最后的两次小睡中的其中两次。,"Bạn lại thấy, rất nhiều sự phân mảnh giấc ngủ, và thực tế là chỉ có hai giấc ngủ trong số các giấc ngủ ngắn cuối cùng mới thực sự xảy ra."
610,这些模式有助于我们了解睡眠片段化和睡眠压力的状况。,Những mô hình này giúp chúng ta hiểu những gì đang xảy ra với sự phân mảnh giấc ngủ và áp lực giấc ngủ.
611,这是一种嗜睡症的特征。,Đây là một đặc điểm của chứng ngủ rũ.
612,不是剥夺本身，,"Không phải là sự tước đoạt bản thân,"
613,不是以实验的方式。,Không phải theo cách thử nghiệm.
614,麻省总医院的同事 Donna Felsenstein 和可以酱汁浇在上面，我们一直在查看这三个不同组的脑电图。,"các đồng nghiệp tại Bệnh viện Đại học Massachusetts Donna Felsenstein, và có thể rưới sốt lên, và chúng tôi đã xem xét EEG của ba nhóm khác nhau này,"
617,对照组和长期新冠或来自实验研究或研究方案，以及临床病例中的 ME/CFS,"Nhóm kiểm soát và COVID-19 kéo dài hoặc từ nghiên cứu thử nghiệm hoặc giao thức nghiên cứu, và ME/CFS từ các trường hợp lâm sàng"
619,抗抑郁药物可以减少 REM 睡眠时间，,"Thuốc chống trầm cảm có thể làm giảm lượng giấc ngủ REM,"
621,以及任何 CFS 患者。,và bất kỳ bệnh nhân CFS nào.
622,最近有一个小组报道了。,Một nhóm vừa báo cáo.
623,珍妮特·穆林顿：好的，很好。,Janet Mullington: Được rồi.
624,而且，在 ME/CFS 方面，结果一直不一致。,Và đã có những kết quả không nhất quán trong ME / CFS.
624,我认为我们需要做的一件事是通过观察 24 小时皮质醇水平进行比较。,"Tôi nghĩ rằng một trong những điều chúng ta cần làm là so sánh bằng cách xem xét cortisol 24 giờ,"
625,所以我认为这是一个需要深入研究的有趣领域。,"Vì vậy, tôi nghĩ đó là một lĩnh vực thú vị cần được theo đuổi."
626,另一个灵感来源或另一个鼓舞人心的研究来自戴维森学院的同事。,Một lĩnh vực khác của cảm hứng hoặc một nghiên cứu truyền cảm hứng khác là của các đồng nghiệp từ Đại học Davidson.
628,但其他睡眠症状也早早就出现，并且持续普遍。,Nhưng các triệu chứng ngủ khác cũng xuất hiện sớm và phổ biến.
629,另一个有趣的发现，来自睡眠研究人员，是观察到关于生动梦境的报告。,Một điều thú vị khác được tìm thấy trong nghiên cứu này hoặc từ các nhà nghiên cứu giấc ngủ là sự xuất hiện của các báo cáo về những giấc mơ sống động.
630,噩梦和清醒梦。,Ác mộng và giấc mơ tỉnh táo.
632,因此，我认为在脑电图研究中，关注 REM 睡眠期间肌张力消失的片段化或维持也是一个重要的地方。,"Vì vậy, tôi nghĩ đây cũng là một nơi quan trọng cần tập trung sự chú ý trong nghiên cứu về EEG, xem xét sự phân mảnh hoặc duy trì sự mất trương lực trong giấc ngủ REM."
633,我们目前正在进行一项关于 ME/CFS 和长新冠患者的研究。,Chúng tôi hiện đang thực hiện một nghiên cứu về bệnh nhân ME/CFS và COVID kéo dài.
633,我们正在获得这项研究，,Chúng tôi đang nhận được nghiên cứu này và
635,这只是向您展示我们开始的协议。,Đây chỉ là để cho bạn thấy giao thức mà chúng tôi đang bắt đầu.
637,然后我们将开始每小时抽血。,"Sau đó, chúng tôi sẽ bắt đầu lấy máu hàng giờ."
638,这样我们就能看到是否存在振幅和相位差异。,"Vì vậy, chúng ta sẽ có thể thấy liệu có sự khác biệt về biên độ và pha hay không."
639,然后在另一个晚上的睡眠后，,"Sau đó, sau một đêm ngủ khác,"
640,每小时抽血已结束。,Việc lấy máu hàng giờ đã kết thúc.
640,明天早上将进行脑脊液样本采集，以便我们进行检查。,Sẽ có mẫu dịch não tủy vào buổi sáng để chúng tôi có thể kiểm tra.
642,它在脑中使用，对状态边界控制非常重要。,Nó được sử dụng trong não và nó thực sự quan trọng đối với việc kiểm soát ranh giới trạng thái.
642,所以我们也可以关注这一点。,"Vì vậy, chúng ta cũng có thể xem xét điều đó."
643,这在埃米莉的 DFS 或长期 COVID 中从未被调查过。,Điều đó chưa bao giờ được điều tra trong DFS của Emmy hoặc COVID kéo dài.
644,人们已经研究过 ME/CFS 的光谱特性，但并没有发现太多。,Các đặc tính phổ đã được xem xét trong ME/CFS và không có nhiều phát hiện.
644,我认为这是因为方法有限。,Tôi nghĩ điều đó là do các phương pháp bị hạn chế.
645,这是一个长新冠的例子，但我们将在我们的初步数据和目前正在招募的研究中研究 ME/CFS 和长新冠。,"Đây là một ví dụ về COVID kéo dài, nhưng chúng tôi sẽ xem xét ME/CFS và COVID kéo dài trong dữ liệu sơ bộ và trong nghiên cứu hiện đang tuyển sinh của chúng tôi."
646,这使我们能够观察整夜并真正观察中断。,Điều này cho phép chúng tôi nhìn xuyên suốt đêm và thực sự nhìn vào sự gián đoạn.
646,因此，我们将能够观察片段和纺锤体质量。,"Vì vậy, chúng tôi sẽ có thể nhìn vào sự phân mảnh và chất lượng thoi."
648,我认为理解状态之间的切换非常重要，特别是大脑从一种状态切换到另一种状态的切换。,"Tôi nghĩ rằng điều quan trọng là phải hiểu sự chuyển đổi giữa các trạng thái, đặc biệt là sự chuyển đổi xảy ra để di chuyển não từ"
649,将深度休息状态转化为短暂而快速的唤醒和清醒。,từ trạng thái nghỉ ngơi sâu vào trạng thái tỉnh táo và thức dậy ngắn ngủi và nhanh chóng.
649,在上面的直方图中，,"Trong biểu đồ này ở trên,"
650,你可以看到这些状态之间有很多切换。,Bạn có thể thấy rất nhiều chuyển đổi giữa các trạng thái này.
650,这显示了你清醒、REM、N1、N2 和 N3 的状态。,"Điều này cho thấy bạn thức, REM, N1, N2 và N3."
651,N3 是深度睡眠。,N3 là giấc ngủ sâu.
651,然后醒来，你可以看到这里发生的清醒量。,"Sau đó thức dậy, bạn có thể thấy lượng thức tỉnh xảy ra ở đây."
651,大部分是短暂的，而且很多时候人们都没有,Hầu hết là ngắn ngủi và rất thường xuyên mọi người không
652,他们甚至没有意识到自己在半夜醒来。,Họ thậm chí không nhận thức được rằng họ thức dậy vào ban đêm.
653,古德伦·朗格：谢谢。,Gudrun Lange: Cảm ơn.
653,珍妮特，我们只剩下大约1分钟了。,"Janet, chúng ta chỉ còn khoảng 1 phút nữa thôi."
653,珍妮特·穆林顿：好的，我快完成了。,"Janet Mullington: Được rồi, tôi sắp xong rồi."
654,这仅展示了大数据，以及它如何帮助我们从更广阔的背景下理解个人。,Điều này chỉ cho thấy sức mạnh của dữ liệu lớn và cách nó có thể giúp chúng ta hiểu được cá nhân trong bối cảnh rộng lớn hơn.
654,因此，我们正在关注 ME/CFS，,"Vì vậy, chúng ta đang xem xét ME/CFS và"
655,我认为我们确实有机会超越,Tôi nghĩ chúng ta thực sự có cơ hội để vượt qua
656,这种深层架构与一些大数据和机器学习方法相结合。,Kiến trúc sâu này kết hợp với một số phương pháp dữ liệu lớn và học máy.
657,有助于理解并能够帮助我们与基因控制进行比较,hữu ích để hiểu và để có thể giúp chúng tôi so sánh với kiểm soát di truyền
658,真正理解生物学。,Thực sự hiểu sinh học.
659,我认为我们必须分享数据，这样,Tôi nghĩ rằng chúng ta phải chia sẻ dữ liệu để
660,我认为如果收集了数据，我们真的需要登记处，以便我们能够为未来的目的挖掘数据。,"Tôi nghĩ rằng nếu có dữ liệu được thu thập, chúng ta thực sự cần các sổ đăng ký để có thể khai thác dữ liệu cho các mục đích trong tương lai."
661,为此，我想感谢并承认我们在 ME/CFS 和长期新冠方面的合作者，,"Với điều đó, tôi muốn công nhận và cảm ơn các cộng tác viên của chúng tôi trong lĩnh vực ME/CFS và COVID kéo dài,"
662,并感谢以患者为主导的研究合作组织——开放医学基金会，感谢他们的参与。,"và cảm ơn sự hợp tác nghiên cứu do bệnh nhân dẫn dắt, Quỹ Y học Mở, vì sự tham gia của họ."
662,同时感谢我们在 Pollack 和 Letitia Soares 的所有患者合作者,"Cũng cảm ơn tất cả những người cộng tác bệnh nhân của chúng tôi tại Pollack và Letitia Soares,"
664,非常感谢。,Cảm ơn bạn rất nhiều.
664,贾里德·扬格：谢谢，珍妮特。,"Jarred Younger: Cảm ơn bạn, Janet."
664,我看到问答窗口中出现了一些有趣的问题。,Tôi đã thấy một số câu hỏi thú vị xuất hiện trong cửa sổ hỏi đáp.
665,所以看看那些，试着解决它们。,"Vì vậy, hãy xem qua và thử giải quyết chúng."
665,我们再休息一下，10分钟。,"Chúng ta sẽ nghỉ thêm một chút nữa, 10 phút."
665,10分钟后，也就是12:50，我们回来。,"Chúng ta quay lại lúc 12:50, 10 phút nữa."
666,还有很多好东西即将到来。,Vẫn còn một số điều tốt đẹp sắp diễn ra.
667,我将在 10 分钟后与大家见面。,Tôi sẽ gặp mọi người trong 10 phút.
667,彼得·诺瓦克：你好,Peter Novak: Xin chào
670,如何,làm sao
671,您是？,Bạn là?
671,贾里德·杨格：您好。,Jarred Younger: Xin chào.
671,现在是 12 点 50 分。,Bây giờ là 12 giờ 50 phút.
671,彼得·诺瓦克：我分享我的屏幕，还是用您的屏幕？,Peter Novak: Tôi sẽ chia sẻ màn hình của tôi hoặc tôi sẽ sử dụng màn hình của bạn?
673,所以我们有彼得·诺瓦克。,"Vì vậy, chúng tôi có Peter Novak."
673,他将谈论CFS中的周围神经系统，也许还有其他一些事情。,Anh ấy sẽ nói về hệ thần kinh ngoại biên trong CFS và có thể một vài điều khác.
674,他来自布莱根妇女医院神经科。,"Anh ấy đến từ Bệnh viện Brigham and Women, khoa thần kinh."
674,诺瓦克博士做的是整合性临床研究。,Tiến sĩ Novak thực hiện nghiên cứu lâm sàng tích hợp.
675,他将这些分散的元素联系在一起，这些元素在被整合在一起之前并没有显露出它们的故事。,"Anh ấy kết nối những yếu tố phân tán này lại với nhau, những yếu tố này không tiết lộ câu chuyện của chúng cho đến khi chúng được kết hợp lại."
676,也就是说，肥大细胞疾病与小纤维神经病变中脑血流减少有关。,Có nghĩa là rối loạn tế bào mast liên quan đến giảm lưu lượng máu não trong bệnh thần kinh sợi nhỏ.
677,你患有脑血流问题，还有小纤维神经病变，这真是我见过的最好的标题之一，你把三件如此令人兴奋的事情联系在一起,"Bạn bị rối loạn lưu thông máu não, bạn bị bệnh thần kinh sợi nhỏ, đó là một trong những tiêu đề hay nhất tôi từng thấy về cách bạn kết hợp ba điều thú vị như vậy với nhau"
678,我真的很期待这个。,Tôi thực sự rất mong đợi điều này.
678,我会让诺瓦克来完成它，让我们看看技术方面是否可行。,Tôi sẽ để Novak đảm nhận và xem liệu khía cạnh kỹ thuật có hoạt động không.
679,Jarred Younger：我想你明白了。,Jarred Younger: Tôi nghĩ là bạn đã hiểu rồi.
680,彼得·诺瓦克：我可以开始吗？,Peter Novak: Tôi có thể bắt đầu không?
680,好的，谢谢。,"À, cảm ơn."
681,很高兴有机会与您分享我们关于慢性疲劳综合征的经验，这是一个非常复杂且错综复杂的主题。,"Chúng tôi rất vui khi có cơ hội chia sẻ kinh nghiệm của chúng tôi với bạn về hội chứng mệt mỏi mãn tính, một chủ đề rất phức tạp và đan xen."
682,我将讨论慢性疲劳综合征中非常小的一部分。,Tôi sẽ nói về một phần rất nhỏ của hội chứng mệt mỏi mãn tính.
682,我已经询问过周围神经系统,"Tôi đã hỏi về hệ thần kinh ngoại biên,"
683,现在我们正在讨论小纤维和相关的自主神经功能障碍，然后我会谈论慢性疲劳综合征与小纤维神经病变、POTS、长新冠的关联，最后，,"Bây giờ chúng ta đang nói về các sợi nhỏ và rối loạn tự chủ liên quan, sau đó tôi sẽ nói về các liên kết của hội chứng mệt mỏi mãn tính với bệnh thần kinh sợi nhỏ, POTS, COVID kéo dài, và cuối cùng,"
685,我会尽量避免重叠。,Tôi sẽ cố gắng tránh sự chồng chéo.
685,首先，周围神经系统由大纤维和小纤维组成。,"Vì vậy, trước tiên, hệ thần kinh ngoại biên bao gồm các sợi lớn và sợi nhỏ."
685,大纤维通常是髓鞘化的，超过 50 微米。,Các sợi lớn thường có myelin và lớn hơn 50 micron.
686,它们控制肌肉的运动。,Chúng kiểm soát chuyển động của cơ bắp.
687,尽管这种参与的意义尚不明确，但它们可能会在慢性疲劳综合征中受到影响。,Chúng có thể bị ảnh hưởng trong hội chứng mệt mỏi mãn tính mặc dù ý nghĩa của sự tham gia này không rõ ràng.
688,感觉传入纤维调节这种慢性疼痛，典型的表现为灼痛感。,"Các sợi hướng tâm cảm giác điều chỉnh cơn đau mãn tính này, điển hình là cảm giác nóng rát."
691,例如，当自主神经纤维导致心脏系统异常时，被称为[听不清]。,"Ví dụ, khi các sợi thần kinh tự động gây ra các bất thường trong hệ thống tim, nó được gọi là [không nghe rõ]."
693,或者中心部分主要来自脑干网状结构或下丘脑内侧。,Hoặc phần trung tâm chủ yếu đến từ hệ thống lưới thân não hoặc vùng dưới đồi nội tiết.
694,一个控制自主神经系统的亚神经节。,Một hạch con điều khiển hệ thần kinh tự động.
694,根据一项研究，所有理论。,"Theo một nghiên cứu, tất cả các lý thuyết."
695,慢性疲劳综合征或钢或头脑风暴，如果感觉像持续的流感症状，他们会去，他们感觉不好,"Hội chứng mệt mỏi mãn tính hoặc thép hoặc động não, họ không cảm thấy tốt nếu nó giống như bị các triệu chứng giống cúm liên tục và họ đi đến"
696,三分之一的功率是上个世纪的下丘脑。,Lũy thừa một phần ba là vùng dưới đồi của thế kỷ trước.
696,你将切换到街区商场，并保持这种疾病的感觉。,Bạn sẽ chuyển sang các trung tâm mua sắm đường phố và duy trì cảm giác ốm này.
696,但这只是其中一个非常有趣的理论。,Nhưng đây là một trong những lý thuyết rất thú vị.
698,慢性疲劳综合征是副交感神经系统引起的，因为副交感神经系统，我们稍后会谈论，是自身免疫反应的抑制部分，它介导了这种反应。,"Hội chứng mệt mỏi mãn tính là do hệ thống thần kinh phó giao cảm gây ra bởi vì hệ thống thần kinh phó giao cảm, chúng ta sẽ thảo luận thêm về nó sau, là phần ức chế của phản ứng tự miễn mà nó trung gian."
699,通过副交感神经的这种功能，使自身免疫和胆碱能纤维恢复正常和自身免疫。,Tự miễn dịch và các sợi cholinergic bởi chức năng này của dây thần kinh đối giao cảm trở lại bình thường và tự miễn dịch.
700,细纤维很容易检测到，或者小于零，但诊断已确立。,"Các sợi nhỏ rất dễ phát hiện hoặc nhỏ hơn không, nhưng chẩn đoán đã được thiết lập."
701,通常情况下，微创手术是在 C 以上 2 或 3 毫米处进行的，可以通过腿部进行检测。,"Một thủ tục xâm lấn tối thiểu ở khoảng cách hai hoặc ba milimet trên C thường được thực hiện, điều này được thể hiện bởi đôi chân."
702,那么，小纤维神经病变与慢性疲劳综合征有什么关系呢？,"Vậy, bệnh thần kinh sợi nhỏ có liên quan đến hội chứng mệt mỏi mãn tính như thế nào?"
702,所以患病率非常高。,"Vì vậy, tỷ lệ mắc bệnh rất cao."
703,根据一项研究，在这项您之前提到的研究之后，三分之一的慢性疲劳综合征患者被诊断出患有纤维神经病，这并不复杂。,"Theo một nghiên cứu, sau nghiên cứu mà bạn đã đề cập trước đó, một phần ba bệnh nhân mắc hội chứng mệt mỏi mãn tính được chẩn đoán mắc bệnh thần kinh sợi, điều này không có gì phức tạp hơn."
704,扩展神经运动。,Mở rộng cho động cơ thần kinh.
704,例如，在纤维肌痛或体位性心动过速综合征中，患病率非常相似。,"Tỷ lệ mắc bệnh rất giống nhau, ví dụ như trong hội chứng đau cơ xơ hóa hoặc hội chứng nhịp tim nhanh tư thế."
705,然而，从慢性疲劳综合征和小型纤维神经病到表格的映射可能要困难得多，这涉及到只在周围部位进行操作，,"Tuy nhiên, bảng cho đến hội chứng mệt mỏi mãn tính và bệnh thần kinh sợi nhỏ có thể khó khăn hơn nhiều, trong đó liên quan đến việc chỉ thực hiện nó ở các điểm ngoại vi,"
706,这样它就有充分的理由假设，首先是自身免疫性炎症性疾病，,"vì vậy nó có một lý do chính đáng để giả định rằng ở đây đầu tiên, các tình trạng viêm tự miễn,"
707,因此，在这种情况下，我们经常看到最大的也是最接近的，不仅仅是这一侧。,"Vì vậy, trong trường hợp này, chúng ta thường thấy lớn nhất cũng là gần nhất, không chỉ ở phía này."
707,例如，这种管道的呼吸困难或气短,"Ví dụ, chứng khó thở do ống dẫn này hoặc chứng khó thở"
708,呼吸急促在慢性疲劳综合征中极为常见，会改变身体现象。,"Khó thở là rất phổ biến trong hội chứng mệt mỏi mãn tính, làm thay đổi hiện tượng vật lý."
708,这些患者因为他们现在有正常的肺功能，,Những bệnh nhân này bởi vì họ hiện có chức năng phổi bình thường và
709,事实上，小纤维神经病变是这种慢性疲劳综合征的潜在病理基础，也是长期被称为标准形式的COVID-19的潜在病理基础。,"Thực tế, bệnh thần kinh sợi nhỏ là cơ chất bệnh lý tiềm ẩn cho hội chứng mệt mỏi mãn tính này, và cũng trong thời gian dài được gọi là dạng tiêu chuẩn đơn thuần của COVID."
710,但从理论上讲，根据生理学研究，,"Tuy nhiên, về mặt lý thuyết, dựa trên các nghiên cứu sinh lý,"
711,我将在稍后展示一个例子。,Tôi sẽ đưa ra một ví dụ về điều này sau.
712,现在，关于POTS的一些词语是重叠的，,"Bây giờ, một vài lời về POTS là chồng chéo,"
713,小纤维神经病变与POTS之间存在相互影响，因为小纤维神经病变控制着POTS，反之亦然。,"Cả chứng bệnh thần kinh sợi nhỏ và POTS đều ảnh hưởng lẫn nhau, vì chứng bệnh thần kinh sợi nhỏ kiểm soát POTS và ngược lại."
713,从历史上看，这两项研究与小纤维神经病变研究是分开的，但无论如何，,"Về mặt lịch sử, cả hai nghiên cứu này đều được tách biệt với các nghiên cứu về chứng bệnh thần kinh sợi nhỏ, nhưng dù sao,"
714,在一般的成年人中，高达 20% 的慢性疲劳综合征患者可能患有体位性心动过速综合征。,Lên đến 20% người lớn nói chung mắc Hội chứng mệt mỏi mãn tính có thể mang hội chứng tim mạch nhịp nhanh tư thế (POTS).
714,Stewart 指出，这个比例可能实际上更高。,Stewart đã chỉ ra rằng tỷ lệ này thậm chí có thể cao hơn nhiều ở những người này.
715,成年人和高达 50% 的慢性疲劳综合征患者都很好。,Người lớn và lên đến 50% bệnh nhân mắc Hội chứng mệt mỏi mãn tính đều ổn.
715,这就像 POTS 的标准一样。,Nó giống như tiêu chí cho POTS.
715,如果你问 POTS 是什么，那么它就是，所以它目前,"Nếu bạn hỏi về POTS, nó là gì, thì hiện tại"
716,一种主要影响50岁以下女性的不耐受状况。,Một tình trạng không dung nạp ảnh hưởng chủ yếu đến phụ nữ dưới 50 tuổi.
716,非常常见，在美国影响多达300万人。,"Rất phổ biến, ảnh hưởng đến tối đa ba triệu người ở Hoa Kỳ."
717,这是一种异质性疾病，所以可能是我的神经性代谢问题，在调节或心理问题发生后几秒钟出现。,"Đây là một tình trạng dị hợp, vì vậy nó có thể là vấn đề chuyển hóa thần kinh của tôi, vài giây sau khi điều hòa hoặc vấn đề tâm lý."
717,但我们认为 20-50% 的故障可能是由神经病变引起的。,Nhưng chúng tôi nghĩ rằng khoảng 20-50% lỗi có thể là do bệnh thần kinh.
718,它可以通过感染频繁传播，因此免疫力可能仍然发挥作用。,"Nó thường xuyên được truyền qua nhiễm trùng, vì vậy khả năng miễn dịch vẫn có thể đóng một vai trò."
718,诊断标准包括,Tiêu chí chẩn đoán bao gồm sự kết hợp của
719,姿势性心动过速综合征（POTS）很容易诊断，只需站起来测量心率即可。,Hội chứng tim nhanh tư thế đứng (POTS) rất dễ chẩn đoán bằng cách đơn giản là đứng lên và đo nhịp tim.
719,最好的地方当然是过滤器。,"Nơi tốt nhất, tất nhiên, là bộ lọc."
720,这是扭矩在过滤器上的显示方式。,Đây là cách mô-men xoắn hiển thị trên bộ lọc.
720,在左侧，您将看到控制权是这些从上到下的报告。,"Ở phía bên trái, bạn sẽ thấy các quyền kiểm soát là các báo cáo này từ trên xuống dưới."
721,您可以看到心率，持续脉搏率和血压，以及从大脑中动脉流出的二氧化碳和血液流量是由外部声音获得的。,"Bạn có thể thấy nhịp tim, nhịp mạch liên tục và huyết áp, cũng như CO2 và dòng chảy máu từ động mạch não giữa được thu thập bằng âm thanh bên ngoài."
722,这是一个经典的教科书案例，适用于人们。,Đây là một ví dụ điển hình trong sách giáo khoa dành cho mọi người.
722,血压稳定，负担着田野，而外在途径被称为入职详情，超过 30 分钟。,"Huyết áp ổn định, gánh nặng cho các lĩnh vực và con đường ngoại sinh được gọi là chi tiết nhập môn, kéo dài hơn 30 phút."
723,与此同时，仅仅依靠一个人很难让他们看到血压、二氧化碳和血流速度的下降。,"Đồng thời, chỉ một người khó có thể thấy sự giảm huyết áp, CO2 và lưu lượng máu."
723,重要的是要注意，血流的下降,Điều quan trọng cần lưu ý là sự giảm lưu lượng máu
724,在更多的人中，高碳酸血症会引起过度通气，导致脑动脉血管收缩。,"Ở nhiều người hơn, việc thở nhanh do tăng CO2 trong máu dẫn đến co thắt mạch máu ở động mạch não."
725,维姬·惠特莫尔：谢谢。,Vicky Whittemore: Cảm ơn bạn.
725,彼得·诺瓦克：现在好点了吗？,Peter Novak: Bây giờ tốt hơn rồi chứ?
725,维姬·惠特莫尔：试试吧。,Vicky Whittemore: Hãy thử đi.
725,我们看看。,Chúng ta sẽ xem.
725,谢谢。,Cảm ơn bạn.
725,彼得·诺瓦克：对不起。,Peter Novak: Xin lỗi về điều đó.
725,患者报告和他们的经历,Bệnh nhân báo cáo và họ trải nghiệm
727,但是由于过度通气导致血流量减少，因为高碳酸血症，它会导致脑血管收缩。,"Nhưng do giảm lưu lượng máu do thở quá mức, bởi vì tăng áp CO2, nó có thể gây co mạch não."
727,此外，我们的斯图尔特将慢性疲劳综合征与青春期POTS进行比较。,"Ngoài ra, Stewart của chúng tôi so sánh Hội chứng mệt mỏi mãn tính với POTS ở tuổi vị thành niên."
728,他再次发现血压反射降低，这意味着：副交感神经功能下降或正常逼近功能，正如我之前提到的。,"Anh ấy lại phát hiện thấy phản xạ huyết áp suy giảm, điều này có nghĩa là: chức năng thần kinh phó giao cảm giảm hoặc chức năng xấp xỉ bình thường, như tôi đã đề cập trước đây."
729,副交感神经功能进入异常或异常自身免疫反应。,Chức năng thần kinh phó giao cảm đi vào phản ứng tự miễn dị thường hoặc bất thường.
729,此外，非常有趣的是，这些正交,"Ngoài ra, điều rất thú vị là những phản ứng này là trực giao"
734,10％的COVID-19患者会发展成慢性疾病，导致慢性疲劳综合征。,10% bệnh nhân COVID-19 phát triển bệnh mãn tính dẫn đến Hội chứng mệt mỏi mãn tính.
734,同样，10％的急性感染患者也会出现这种情况。,"Cùng 10% bệnh nhân bị nhiễm trùng cấp tính,"
737,这些症状在长期新冠患者中真实存在。,Những triệu chứng này là thật sự ở những bệnh nhân COVID dài hạn.
738,神经认知精神病学领域和节点内分泌在自主神经表现或免疫方面存在相似之处。,Có sự tương đồng giữa các lĩnh vực tâm thần thần kinh nhận thức và nội tiết nút trong biểu hiện tự động hoặc miễn dịch.
739,心血管异常，胸痛。,"Bất thường tim mạch, đau ngực."
740,即使大多数人的肺功能正常，我们现在也认为这是由于之前提到的细小纤维神经病变。,"Ngay cả khi hầu hết mọi người có chức năng phổi bình thường, chúng tôi hiện tin rằng điều này là do bệnh thần kinh sợi nhỏ như đã đề cập trước đó."
741,然而，对于长新冠来说，这不是一种简单的疾病，它实际上是一种多系统综合征，会影响,"Tuy nhiên, với COVID kéo dài, nó không phải là một tình trạng đơn giản mà thực sự là một hội chứng đa hệ thống ảnh hưởng"
742,当我们使用我们的研究时，,"Khi chúng tôi sử dụng nghiên cứu của mình,"
743,它们确实是当天非常相似的尝试。,Chúng thực sự là những nỗ lực tương tự trong ngày.
744,广泛，但口腔自主神经功能障碍。,"Rộng rãi, nhưng chứng rối loạn chức năng tự động miệng."
744,我会在这里花一些时间，因为这一行提到慢性疲劳综合征与肝血流量减少有关。,Tôi sẽ dành một số thời gian ở đây vì dòng này đề cập rằng Hội chứng mệt mỏi mãn tính có liên quan đến giảm lưu lượng máu gan.
745,有两个或三个非常不错的常见研究。,Có hai hoặc ba nghiên cứu rất hay phổ biến.
746,他们的确有血流减少。,Họ thực sự có lưu lượng máu giảm.
746,血流减少和血压稳定的情况下，有三种情况，这两种情况都是术后心脏综合征。,"Có ba điều kiện trong lưu lượng máu giảm và huyết áp ổn định, đó là cả hội chứng tim mạch sau phẫu thuật."
747,再次，血液流动是由过度通气引起的。,"Một lần nữa, lưu lượng máu do thở quá mức gây ra."
747,图片的中间。,Giữa hình ảnh.
